sku,name,_store,_product_websites,_attribute_set,_type,description,color,manufacturer,material_handbag,material_shoes,price,qty,status,shirt_size,shoes_size,short_description,image,small_image,thumbnail,tax_class_id,clothing_size,weight,material,category_ids,visibility,is_in_stock,dimension,skirt_type,gender,shoe_type,root_category,country_of_manufacture,dress_type,gallery,instruction,in_depth,media_gallery,model,size_handbag,small_image_label
S39AO0128311012R1006,Áo thun QC-449,admin,base,Ao,simple,"Áo thun thái cao cấp, chất liệu mềm mịn, mặc mát, dễ chịu.
Thân áo màu trắng, họa tiết thân trước độc đáo với nhiều hình ảnh độc đáo, đa dạng.
Thích hợp với thời tiết oai bức của sài gòn, phù hợp với những buổi dạo phố, shopping cùng bạn bè.
Tạo cho bạn c",Trắng,W2P,,,165000,99,1,,,None,/w2p/vt_008_017.jpg,/w2p/vt_008_017.jpg,/w2p/vt_008_017.jpg,0,FREE,0,Cotton,"3,37, 46",4,1,,,,,muafast,,,,,,inner,,,
S39AO0128311012R1007,Áo thun QC-450,admin,base,Ao,simple,"Áo thun thái cao cấp, chất liệu mềm mịn, mặc mát, dễ chịu.
Thân áo màu trắng, họa tiết thân trước độc đáo với nhiều hình ảnh độc đáo, đa dạng.
Thích hợp với thời tiết oai bức của sài gòn, phù hợp với những buổi dạo phố, shopping cùng bạn bè.
Tạo cho bạn c",Trắng,W2P,,,165000,99,1,,,None,/w2p/vt_008_018.jpg,/w2p/vt_008_018.jpg,/w2p/vt_008_018.jpg,0,FREE,0,Cotton,"3,37, 46",4,1,,,,,muafast,,,,,,inner,,,
S39AO0128311012R1008,Áo thun QC-451,admin,base,Ao,simple,"Áo thun thái cao cấp, chất liệu mềm mịn, mặc mát, dễ chịu.
Thân áo màu trắng, họa tiết thân trước độc đáo với nhiều hình ảnh độc đáo, đa dạng.
Thích hợp với thời tiết oai bức của sài gòn, phù hợp với những buổi dạo phố, shopping cùng bạn bè.
Tạo cho bạn c",Trắng,W2P,,,165000,99,1,,,None,/w2p/vt_008_019.jpg,/w2p/vt_008_019.jpg,/w2p/vt_008_019.jpg,0,FREE,0,Cotton,"3,37, 46",4,1,,,,,muafast,,,,,,inner,,,
S39AO0128311012R1009,Áo thun QC-452,admin,base,Ao,simple,"Áo thun thái cao cấp, chất liệu mềm mịn, mặc mát, dễ chịu.
Thân áo màu trắng, họa tiết thân trước độc đáo với nhiều hình ảnh độc đáo, đa dạng.
Thích hợp với thời tiết oai bức của sài gòn, phù hợp với những buổi dạo phố, shopping cùng bạn bè.
Tạo cho bạn c",Trắng,W2P,,,165000,99,1,,,None,/w2p/vt_008_020.jpg,/w2p/vt_008_020.jpg,/w2p/vt_008_020.jpg,0,FREE,0,Cotton,"3,37, 46",4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1000,Áo voan,admin,base,Ao,simple,"- Áo voan tay phồng, cổ cánh sen, dáng suôn, 
rất tinh tế và dịu dàng, dễ kết hợp với váy 
công sở, quần short hay jean. 
- Kiểu dáng này giúp các bạn gái thêm phần nữ tính mà vẫn rất thời trang.",Trắng,Hahashop,,,165000,99,1,,,None,/haha/bd_010_02_1.jpg,/haha/bd_010_02_1.jpg,,0,FREE,0,Voan,36.49,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1001,Áo hoa khoét vai,admin,base,Ao,simple,"- Áo voan họa tiết hoa, tay lửng, vai khoét, có 
cột nơ vạt áo, dễ dàng kết hợp cùng váy, quần  short hoặc jean.
- Áo voan vai khoét giúp bạn gái thêm nữ tính, sành điệu, trẻ trung và thời trang.",Như Hình,Hahashop,,,175000,99,1,,,None,/haha/bd_010_03_2__2_.jpg,/haha/bd_010_03_2__1_.jpg,/haha/bd_010_03_2__2_.jpg,0,FREE,0,Voan,36.49,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1002,Áo voan,admin,base,Ao,simple,"- Áo voan tay ngắn, cổ tròn, dáng suôn thời trang, nữ tính.
- Thích hợp khi kết hợp với váy để làm trang phục công sở hoặc dạo phố giúp bạn gái thêm phần tự tin, nổi bật.",Đỏ,Hahashop,,,130000,99,1,,,None,/haha/bd_010_04_1.jpg,/haha/bd_010_04_1.jpg,,0,FREE,0,Voan,36.49,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1003,Áo voan thắt nơ trước ngực,admin,base,Ao,simple,"- Áo voan cổ trái tim, thắt nơ trước ngực, không tay nữ tính và sang trọng.
- Dễ dàng kết hợp với mọi trang phục để đến
công sở hoặc dạo phố, đi chơi cùng bạn bè.",Đen,Hahashop,,,145000,99,1,,,None,/haha/bd_010_05_1.jpg,/haha/bd_010_05_1.jpg,,0,FREE,0,Voan,36.49,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1004,Áo voan tay ngắn,admin,base,Ao,simple,"- Áo voan họa tiết da báo, có tay cách điệu, dáng suôn rất trẻ trung và thời trang.
- Dễ dàng kết hợp với váy, jean, shorts để làm 
trang phục dạo phố. Giúp bạn gái thêm nữ tính,tự tin,",Đen,Hahashop,,,105000,99,1,,,None,/haha/bd_010_06_1.jpg,/haha/bd_010_06_1.jpg,,0,FREE,0,Voan,36.49,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1005,Áo len phối 3 màu,admin,base,Ao,simple,"- Áo len cổ ngang phối 3 màu xanh, đen, trắng, họa tiết trái tim.
- Áo len xu hướng thu đông rất thích hợp với tiết trời mùa thu dịu mát cho bạn gái xuống phố thêm năng động, tự tin.",Như Hình,Hahashop,,,165000,99,1,,,None,/haha/bd_010_11_1.jpg,/haha/bd_010_11_1.jpg,,0,FREE,0,Len,36.49,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1006,Áo len điệu đà,admin,base,Ao,simple,"- Áo len cổ ngang phối 2 màu trắng, hồng họa tiết trái tim.
- Áo len xu hướng thu đông rất thích hợp với tiết trời mùa thu dịu mát cho bạn gái xuống phố thêm năng động, tự tin.",Như Hình,Hahashop,,,165000,99,1,,,None,/haha/bd_010_12_1.jpg,/haha/bd_010_12_1.jpg,,0,FREE,0,Len,36.49,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1007,Áo thun thắt nơ ngang hông,admin,base,Ao,simple,"- Áo thun in hình cô gái và gấu bông cực xì teen, vạt áo dài chéo một bên có thể thắt nơ hoặc thả ra đều rất thời trang và tinh tế.
- Áo thun xì teen dễ dàng kết hợp với mọi loại  trang phục phù hợp với những cuộc dạo phố, đi chơi với bạn bè.",Hồng phấn,Hahashop,,,165000,99,1,,,None,/haha/bd_010_13_2__1_.jpg,/haha/bd_010_13_2__1_.jpg,,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1008,Áo thun thắt nơ ngang hông,admin,base,Ao,simple,"- Áo thun in hình cô gái và gấu bông cực xì teen, vạt áo dài chéo một bên có thể thắt nơ hoặc thả ra đều rất thời trang và tinh tế.
- Áo thun xì teen dễ dàng kết hợp với mọi loại  trang phục phù hợp với những cuộc dạo phố, đi chơi với bạn bè.",Xanh da trời,Hahashop,,,165000,99,1,,,None,/haha/bd_010_13_2__2_.jpg,/haha/bd_010_13_2__2_.jpg,,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1009,Áo pull dáng dài cực đẹp,admin,base,Ao,simple,"- Áo thun cánh dơi dáng dài, in hình mặt cô gái, tay lửng có cột nơ, phong cách khá thoải mái, tự nhiên.
- Áo dễ dàng kết hợp với các loại jean, giúp bạn gái thêm năng động nhưng không kém phần nữ tính.",Hồng,Hahashop,,,190000,99,1,,,None,/haha/bd_010_14_2__1_.jpg,/haha/bd_010_14_2__1_.jpg,,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1010,Áo pull dáng dài cực đẹp,admin,base,Ao,simple,"- Áo thun cánh dơi dáng dài, màu trắng in hình mặt cô gái trước ngực, tay lửng có cột nơ, phong cách khá thoải mái, tự nhiên.
- Áo dễ dàng kết hợp với các loại jean, giúp bạn gái thêm năng động nhưng không kém phần nữ tính.",Trắng,Hahashop,,,190000,99,1,,,None,/haha/bd_010_14_2__2_.jpg,/haha/bd_010_14_2__2_.jpg,,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1011,Áo pull hình vòng tròn cực cool,admin,base,Ao,simple,"- Áo thun tay lửng, cổ tròn, có họa tiết in hình 
vòng tròn nhiều màu trông rất trẻ trung, sành
 điệu.
- Các bạn gái có thể kết hợp áo với các loại jean hoặc áo ghile để phong cách thêm tự nhiên và thời trang cho mỗi lần xuống phố.",Như Hình,Hahashop,,,190000,99,1,,,None,/haha/bd_010_15_2__1_.jpg,/haha/bd_010_15_2__1_.jpg,/haha/bd_010_15_2__2_.jpg,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1012,Áo pull cánh dơi,admin,base,Ao,simple,"- Áo thun cánh dơi, cổ tròn, in hình cô gái trước ngực, lưng khoét, có thể đóng thùng hoặc thả ra đều rất thời trang.
- Kiểu dáng này rất thích hợp cho những buổi 
dạo phố, tạo vẻ duyên dáng và tự tin cho bạn
 gái.",Trắng,Hahashop,,,165000,99,1,,,None,/haha/bd_010_16_2__1_.jpg,/haha/bd_010_16_2__1_.jpg,,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1013,Áo pull cánh dơi,admin,base,Ao,simple,"- Áo thun cánh dơi, cổ tròn, in hình mặt cô gái trên toàn thân áo, lưng khoét, có thể đóng thùng hoặc thả ra đều rất thời trang.
- Kiểu dáng này rất thích hợp cho những buổi 
dạo phố, tạo vẻ duyên dáng và tự tin cho bạn
 gái.",Như Hình,Hahashop,,,165000,99,1,,,None,/haha/bd_010_16_2__2_.jpg,/haha/bd_010_16_2__2_.jpg,,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1014,Áo pull dáng dài không tay,admin,base,Ao,simple,"- Áo thun ba lỗ dáng dài, in hình những chú chim cách điệu trông rất trẻ trung, nhí nhảnh. 
- Áo có thể được kết hợp cùng với cardigan và 
shorts cho phù hợp với tiết trời và phong cách
ngày thu.",Xanh da trời,Hahashop,,,145000,99,1,,,None,/haha/bd_010_17_2__1_.jpg,/haha/bd_010_17_2__1_.jpg,,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1015,Áo pull dáng dài không tay,admin,base,Ao,simple,"- Áo thun ba lỗ dáng dài, in hình mặt cô gái trông rất trẻ trung, nhí nhảnh. 
- Áo có thể được kết hợp cùng với cardigan và 
shorts, đóng thùng hoặc thả ra đều rất thời trang, phù hợp với phong cách và tiết trời ngày thu.",Như Hình,Hahashop,,,145000,99,1,,,None,/haha/bd_010_17_2__2_.jpg,/haha/bd_010_17_2__2_.jpg,,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1016,Áo pull lệch vai,admin,base,Ao,simple,"- Áo thun cổ lệch, phối 2 màu trắng đen, có in 
hình tháp Paris nghệ thuật thời trang, sành điệu.
- Kiểu dáng áo rất dễ phối hợp với các loại jean hoặc shorts cho bạn gái thêm năng động, tự tin.",Như Hình,Hahashop,,,165000,99,1,,,None,/haha/bd_010_18_2__1_.jpg,/haha/bd_010_18_2__1_.jpg,,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1017,Áo pull lệch vai,admin,base,Ao,simple,"- Áo thun cổ lệch, phối 2 màu xanh đen, có in 
hình tháp Paris nghệ thuật thời trang, sành điệu.
- Kiểu dáng áo rất dễ phối hợp với các loại jean hoặc shorts cho bạn gái thêm năng động, tự tin.",Như Hình,Hahashop,,,165000,99,1,,,None,/haha/bd_010_18_2__2_.jpg,/haha/bd_010_18_2__2_.jpg,,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1018,Áo 2 dây bèo nhún,admin,base,Ao,simple,"- Áo voan họa tiết hoa, 2 dây, bèo nhún từng lớp kết hợp với đăng ten rất nhẹ nhàng, nữ tính.
- Áo có thể được kết hợp cùng váy hoặc shorts đều rất thời trang và tăng vẻ nữ tính cho bạn gái.",Như Hình,Hahashop,,,165000,99,1,,,None,/haha/bd_010_19_2__2_.jpg,/haha/bd_010_19_2__2_.jpg,/haha/bd_010_19_2__1_.jpg,0,FREE,0,Voan,36.49,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1019,Áo sơ mi hoa,admin,base,Ao,simple,"- Áo sơ mi hoa dáng dài rộng, kiểu dáng hiện đại, đóng thùng hoặc bỏ ra đều rất thời trang. 
- Kiểu áo sơ mi này phù hợp cho những buổi dạo phố cùng bạn bè, giúp phái nữ thêm tự tin.",Như Hình,Hahashop,,,190000,99,1,,,None,/haha/bd_010_20_1.jpg,/haha/bd_010_20_1.jpg,,0,FREE,0,Cotton,36.48,4,1,,,,,muafast,,,,,,inner,,,
S56AO0150311012R1020,Áo sơ mi cổ voan,admin,base,Ao,simple,"- Áo sơ mi hoa phối ren ở phần cổ áo, dáng ôm, kiểu dáng hiện đại, thời trang.
- Áo có thể kết hợp nhiều loại jean, váy, shorts cho bạn gái thêm tự tin duyên dáng nơi công sở hoặc dạo phố cùng bạn bè.",Xanh da trời,Hahashop,,,165000,99,1,,,None,/haha/bd_010_21_1.jpg,/haha/bd_010_21_1.jpg,,0,FREE,0,Cotton,36.48,4,1,,,,,muafast,,,,,,inner,,,
S42AO0120311012R1000,Áo thun dáng dài sành điệu,admin,base,Ao,simple,"- Áo thun kiểu dáng ba lỗ, dáng dài, in chữ rất 
thoải mái và tự nhiên.
- Phái nữ có thể kết hợp kiểu dáng này cùng 
jean hoặc shorts cho những buổi đi chơi thêm
 năng động tự tin.",Xám,Limeorange,,,220000,99,1,,,None,/lime_orange/bd_006_20_2__1_.jpg,/lime_orange/bd_006_20_2__1_.jpg,/lime_orange/bd_006_20_2__2_.jpg,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S42AO0120311012R1001,Áo pull trẻ trung,admin,base,Ao,simple,"- Áo pull cổ tròn, tay phối màu cam, in hình trẻ trung. 
- Kiểu dáng thoải mái tiện lợi, mặc tại 
nhà hay dạo phố đều rất thời trang, giúp bạn
 gái thêm tự tin.",Như Hình,Limeorange,,,44000,99,1,,,None,/lime_orange/bd_006_24_2__1_.jpg,/lime_orange/bd_006_24_2__1_.jpg,/lime_orange/bd_006_24_2__2_.jpg,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S42AO0120311012R1002,Áo pull in chữ cực kool,admin,base,Ao,simple,"- Áo pull in chữ đơn giản, cổ tròn, tinh tế, thích hợp cho các bạn gái năng động.
- Kiểu dáng áo thích hợp làm trang phục ở nhà hay dạo phố đều rất tiện lợi, thời trang, giúp phái nữ thêm tự tin, năng động.",Tím,Limeorange,,,138000,99,1,,,None,/lime_orange/bd_006_28_2__1_.jpg,/lime_orange/bd_006_28_2__1_.jpg,,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S42AO0120311012R1003,Áo pull in chữ cực kool,admin,base,Ao,simple,"- Áo pull in chữ đơn giản, cổ tròn, tinh tế, thích hợp cho các bạn gái năng động.
- Kiểu dáng áo thích hợp làm trang phục ở nhà hay dạo phố đều rất tiện lợi, thời trang, giúp phái nữ thêm tự tin, năng động.",Đen,Limeorange,,,138000,99,1,,,None,/lime_orange/bd_006_28_2__2_.jpg,/lime_orange/bd_006_28_2__2_.jpg,,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S42AO0120311012R1004,Áo pull chấm bi trẻ trung,admin,base,Ao,simple,"- Áo pull màu cam cổ tròn chấm bi đen đơn giản,  thích hợp để làm trang phục ở nhà hoặc dạo phố đều rất thời trang.
- Kiểu dáng áo đơn giản, thoải mái, giúp phái nữ thêm tự tin nhưng không kém phần duyên dáng.",Như Hình,Limeorange,,,128000,99,1,,,None,/lime_orange/bd_006_30_2__1_.jpg,/lime_orange/bd_006_30_2__1_.jpg,,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S42AO0120311012R1005,Áo pull chấm bi trẻ trung,admin,base,Ao,simple,"- Áo pull màu hồng cổ tròn chấm bi đơn giản,  thích hợp để làm trang phục ở nhà hoặc dạo phố đều rất thời trang.
- Kiểu dáng áo đơn giản, thoải mái, giúp phái nữ thêm tự tin nhưng không kém phần duyên dáng.",Như Hình,Limeorange,,,128000,99,1,,,None,/lime_orange/bd_006_30_2__2_.jpg,/lime_orange/bd_006_30_2__2_.jpg,,0,FREE,0,Thun,36.46,4,1,,,,,muafast,,,,,,inner,,,
S44AO0152311012R1000,"Áo len vải tốt, hình mặt cười",admin,base,Ao,simple,"- Áo len xì teen hình mặt cười, có thể kết hợp 
với áo ba lỗ bên trong hoặc mặc riêng đều rất 
phù hợp.
- Áo len với kiểu dáng hiện đại giúp bạn gái thêm trẻ trung, hiện đại, tự tin.",Trắng,Crazyteen,,,200000,99,1,,,None,/crazyteen/bd_005_02_3__1_.jpg,/crazyteen/bd_005_02_3__1_.jpg,,0,FREE,0,Len,36.49,4,1,,,,,muafast,,,,,,inner,,,
S44AO0152311012R1001,"Áo len vải tốt, hình mặt cười",admin,base,Ao,simple,"- Áo len xì teen hình mặt cười, có thể kết hợp 
với áo ba lỗ bên trong hoặc mặc riêng đều rất 
phù hợp.
- Áo len với kiểu dáng hiện đại giúp bạn gái thêm trẻ trung, hiện đại, tự tin.",Xanh coban,Crazyteen,,,200000,99,1,,,None,/crazyteen/bd_005_02_3__2_.jpg,,,0,FREE,0,Len,36.49,4,1,,,,,muafast,,,,,,inner,,,
S44AO0152311012R1002,"Áo len vải tốt, hình mặt cười",admin,base,Ao,simple,"- Áo len xì teen hình mặt cười, có thể kết hợp 
với áo ba lỗ bên trong hoặc mặc riêng đều rất 
phù hợp.
- Áo len với kiểu dáng hiện đại giúp bạn gái thêm trẻ trung, hiện đại, tự tin.",Đen,Crazyteen,,,200000,99,1,,,None,/crazyteen/bd_005_02_3__3_.jpg,/crazyteen/bd_005_02_3__3_.jpg,,0,FREE,0,Len,36.49,4,1,,,,,muafast,,,,,,inner,,,
S44AO0152311012R1003,Áo len vải tốt hình trái tim,admin,base,Ao,simple,"- Áo len xì teen hình trái tim, có thể kết hợp với áo ba lỗ bên trong hoặc mặc không đều rất thời trang. 
- Áo thun với phong cách trẻ trung, năng động 
giúp bạn gái thêm phần tự tin, cá tính.",Trắng,Crazyteen,,,200000,99,1,,,None,/crazyteen/bd_005_03_3__1_.jpg,/crazyteen/bd_005_03_3__1_.jpg,,0,FREE,0,Len,36.49,4,1,,,,,muafast,,,,,,inner,,,
S44AO0152311012R1004,Áo len vải tốt hình trái tim,admin,base,Ao,simple,"- Áo len xì teen hình trái tim, có thể kết hợp với áo ba lỗ bên trong hoặc mặc không đều rất thời trang. 
- Áo thun với phong cách trẻ trung, năng động 
giúp bạn gái thêm phần tự tin, cá tính.",Đen,Crazyteen,,,200000,99,1,,,None,/crazyteen/bd_005_03_3_2_.jpg,/crazyteen/bd_005_03_3_2_.jpg,,0,FREE,0,Len,36.49,4,1,,,,,muafast,,,,,,inner,,,
S44AO0152311012R1005,Áo len vải tốt hình trái táo,admin,base,Ao,simple,"- Áo len xì teen hình trái táo, có thể kết hợp với áo ba lỗ bên trong hoặc mặc không đều rất thời trang. 
- Áo thun với phong cách trẻ trung, năng động 
giúp bạn gái thêm phần tự tin, cá tính.",Đen,Crazyteen,,,200000,99,1,,,None,/crazyteen/bd_005_03_3__3_.jpg,/crazyteen/bd_005_03_3__3_.jpg,,0,FREE,0,Len,36.49,4,1,,,,,muafast,,,,,,inner,,,
S44AO0152311012R1006,"Áo sơ mi chấm bi, nút cách điệu",admin,base,Ao,simple,"- Áo voan trắng chấm bi đen, tay xếp dịu dàng, dễ dàng phối với váy cho trang phục công sở hoặc phối với jean hoặc shorts làm trang phục dạo phố.
- Kiểu dáng áo thoải mái nhưng hiện đại giúp 
phái nữ tự tin, thu hút",Như Hình,Crazyteen,,,190000,99,1,,,None,/crazyteen/bd_005_05_1.jpg,/crazyteen/bd_005_05_1.jpg,,0,FREE,0,Voan,36.48,4,1,,,,,muafast,,,,,,inner,,,
S44AO0152311012R1007,Áo sơ mi chấm bi to,admin,base,Ao,simple,"- Áo voan trắng chấm bi to, không tay, cổ tròn, nữ tính. 
- Kiểu dáng áo rộng, thoải mái rất thích hợp làm trang phục công sở khi kết hợp với váy hoặc kết hợp với shorts làm trang phục dạo phố.",Như Hình,Crazyteen,,,190000,99,1,,,None,/crazyteen/bd_005_06_2__1_.jpg,/crazyteen/bd_005_06_2__1_.jpg,,0,FREE,0,Voan,36.48,4,1,,,,,muafast,,,,,,inner,,,
S44AO0152311012R1008,Áo sơ mi chấm bi to,admin,base,Ao,simple,"- Áo voan xanh chấm bi to, không tay, cổ tròn,
nữ tính. 
- Kiểu dáng áo rộng, thoải mái rất thích hợp làm trang phục công sở khi kết hợp với váy hoặc kết hợp với shorts làm trang phục dạo phố.",Như Hình,Crazyteen,,,190000,99,1,,,None,/crazyteen/bd_005_06_2__2_.jpg,/crazyteen/bd_005_06_2__2_.jpg,,0,FREE,0,Voan,36.48,4,1,,,,,muafast,,,,,,inner,,,
S44AO0152311012R1009,Áo sơ mi vải voan,admin,base,Ao,simple,"- Áo voan đen chấm bi to, cổ tròn, tay ngắn  
kiểu dáng đơn giản dễ kết hợp với các loại
 váy, jean và shorts.
- Kiếu dáng voan mỏng tinh tế giúp tăng độ 
quyến rũ cho bạn gái.",Như Hình,Crazyteen,,,190000,99,1,,,None,/crazyteen/bd_005_08_2__1_.jpg,/crazyteen/bd_005_08_2__1_.jpg,,0,FREE,0,Voan,36.48,4,1,,,,,muafast,,,,,,inner,,,
S44AO0152311012R1010,Áo sơ mi vải voan,admin,base,Ao,simple,"- Áo voan trắng chấm bi đen, cổ tròn, tay ngắn   kiểu dáng đơn giản dễ kết hợp với các loại váy, jean và shorts.
- Kiếu dáng voan mỏng tinh tế giúp tăng độ 
quyến rũ cho bạn gái.",Như Hình,Crazyteen,,,190000,99,1,,,None,/crazyteen/bd_005_08_2__2_.jpg,/crazyteen/bd_005_08_2__2_.jpg,,0,FREE,0,Voan,36.48,4,1,,,,,muafast,,,,,,inner,,,
S44AO0152311012R1011,Áo voan sọc nhỏ nhiều màu,admin,base,Ao,simple,"- Áo voan sọc nhỏ phối nhiều màu, cổ tròn, tay ngắn có thể kết hợp với các loại jean, váy cho bạn gái thêm đáng yêu và trẻ trung.
- Kiểu dáng áo rộng thoải mái nhưng vẫn rất 
thời trang và tinh tế",Như Hình,Crazyteen,,,190000,99,1,,,None,/crazyteen/bd_005_09_3__2_.jpg,/crazyteen/bd_005_09_3__2_.jpg,/crazyteen/bd_005_09_3__1_.jpg,0,FREE,0,Voan,36.49,4,1,,,,,muafast,,,,,,inner,,,
S44AO0152311012R1012,Áo voan chấm bi nhỏ,admin,base,Ao,simple,"- Áo voan đen chấm bi trắng nhỏ có thể mặc 
thành áo lệch vai.
- Kiểu dáng áo thời trang cùng chất liệu voan mỏng có thể kết hợp với váy để tạo trang phục công sở hoặc dạo phố rất đẹp.",Như Hình,Crazyteen,,,190000,99,1,,,None,/crazyteen/bd_005_10_1.jpg,/crazyteen/bd_005_10_1.jpg,,0,FREE,0,Voan,36.49,4,1,,,,,muafast,,,,,,inner,,,
